::ffff:127.0.0.1 - - [11/Sep/2023:13:43:42 +0000] "GET /vehiculo HTTP/1.1" 200 521 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:22:52 +0000] "GET /carro/civic HTTP/1.1" 200 55 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:23:09 +0000] "GET /carro HTTP/1.1" 200 226 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:23:17 +0000] "GET /carro/civic HTTP/1.1" 200 55 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:24:33 +0000] "GET /carro HTTP/1.1" 200 226 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:24:37 +0000] "GET /carro/civic HTTP/1.1" 200 55 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:24:43 +0000] "GET /carro HTTP/1.1" 200 226 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:24:47 +0000] "GET /carro/altima HTTP/1.1" 200 57 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:24:51 +0000] "GET /carro HTTP/1.1" 200 226 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:46:01 +0000] "GET /carro HTTP/1.1" 200 226 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:46:14 +0000] "GET /carro/malibu HTTP/1.1" 200 60 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [12/Sep/2023:13:46:24 +0000] "GET /carro/ahola HTTP/1.1" 200 2 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:00:24:43 +0000] "DELETE /carro/?id=2 HTTP/1.1" 200 36 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:00:25:47 +0000] "DELETE /carro/?id=2 HTTP/1.1" 200 36 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:00:26:56 +0000] "DELETE /carro/?id=2 HTTP/1.1" 200 36 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:00:28:57 +0000] "DELETE /carro/?id=2 HTTP/1.1" 200 32 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:00:41:32 +0000] "POST /carro HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:00:41:50 +0000] "POST /carro?id=2 HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:00:45:12 +0000] "POST /carro HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:00:46:07 +0000] "POST /carro HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:00:50:26 +0000] "POST /carro HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:01:14:01 +0000] "POST /carro HTTP/1.1" 200 32 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:01:24:23 +0000] "POST /carro?id=2 HTTP/1.1" 400 1146 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:01:25:22 +0000] "POST /carro?id=2 HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:01:25:40 +0000] "POST /carro?id=2 HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:01:26:29 +0000] "POST /carro?id=2 HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:01:26:47 +0000] "PATCH /carro?id=2 HTTP/1.1" 200 34 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:01:27:20 +0000] "PATCH /carro?id=2 HTTP/1.1" 200 34 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:01:28:04 +0000] "GET /carro?id=2 HTTP/1.1" 200 226 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:01:28:12 +0000] "PATCH /carro?id=2 HTTP/1.1" 200 34 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:13:17:51 +0000] "POST /carro HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:13:17:59 +0000] "POST /carro?id=11 HTTP/1.1" 500 40 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:13:18:13 +0000] "POST /carro HTTP/1.1" 200 32 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:13:18:31 +0000] "PATCH /carro?id=11 HTTP/1.1" 200 34 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:13:18:59 +0000] "PATCH /carro?id=11 HTTP/1.1" 200 34 "-" "Thunder Client (https://www.thunderclient.com)"
::ffff:127.0.0.1 - - [15/Sep/2023:13:20:14 +0000] "DELETE /carro?id=11 HTTP/1.1" 200 32 "-" "Thunder Client (https://www.thunderclient.com)"
::1 - - [08/Nov/2023:14:52:14 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [08/Nov/2023:14:53:58 +0000] "GET /carro/ HTTP/1.1" 200 287 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [08/Nov/2023:14:53:58 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8080/carro/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [08/Nov/2023:14:54:21 +0000] "GET /api-docs HTTP/1.1" 301 183 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [08/Nov/2023:14:54:21 +0000] "GET /api-docs/ HTTP/1.1" 200 3106 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [08/Nov/2023:14:54:21 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 200 1683 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [08/Nov/2023:14:54:21 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 200 151035 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [08/Nov/2023:14:54:21 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 200 230640 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [08/Nov/2023:14:54:21 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 200 1400017 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [08/Nov/2023:14:54:22 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 200 628 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0"
::1 - - [09/Nov/2023:14:45:33 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:45:44 +0000] "GET /api-docs HTTP/1.1" 301 183 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:45:44 +0000] "GET /api-docs/ HTTP/1.1" 200 3106 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:45:44 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 200 1683 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:45:44 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 200 151035 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:45:45 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 200 230640 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:45:45 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 200 1400017 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:45:45 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 200 628 "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:47:54 +0000] "GET /api-docs/ HTTP/1.1" 200 3106 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:47:54 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:47:54 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:47:54 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:47:54 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:47:55 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:33 +0000] "GET /api-docs/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:34 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:34 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:34 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:34 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:34 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:37 +0000] "GET /api-docs/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:37 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:37 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:37 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:37 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:37 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:59 +0000] "GET /api-docs/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:59 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:59 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:59 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:49:59 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:00 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:00 +0000] "GET /api-docs/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:01 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:01 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:01 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:01 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:01 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:38 +0000] "GET /api-docs/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:38 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:38 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:38 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:38 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:50:39 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:51:26 +0000] "GET /api-docs/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:51:26 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:51:26 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:51:26 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:51:26 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:51:27 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:51:28 +0000] "GET /api-docs/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:51:28 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [09/Nov/2023:14:51:28 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 304 - "http://localhost:8080/api-docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
